Year,LaborShare,CapitalShare,ProfitShare,Profitshare1,LaborShareIncludingOfficers,USPopultion,TotalPatentApplications,PtntppPatentApplicationPopula,Patent4YMAFouryearmovingaver,TotalPatentgranted,PatentInventionGrantsPercent,NumberofCopyrightregistered,CprtppCopyrightRegisteredPopu,Cprt4YMAFouryearmovingaverag,NumberofTrademarksRegistered,TrademarksRegisteredPopulation,TrdmarkGDPTrademarksRegistere,Trdmark4YMAFouryearmovingave,GrowthrateGrowthRateofRealG,ProductivityNonFarmOutputper,CorporateSectorIntangibleAsse,privatesectorRDExpensesNom,PriceindexforRDexpenses20,RealGDP1982pricesBalkeandG,RealGDPBillionof2012prices,TotalRDExpensesBillion,TotalRDGDP,CorptaxCorporateTaxRateofhi,MaxtaxMaximalIndividualMargin,PresidentThePresidentsParty,UnionmembersofunionNonFarm,Percentemployedmembersofunio,BLSdataonEmployedwageandsa,FriedmanUnionMembers,AllNonFarmEmployed,CivilianLaborForcethousands,Unemployedthousands,Totalnonfarmemployeesthousa,totalgovernmentemployeesthou,Unemployedasafractionofthe,CivilianunemploymentRate,YEAR,WorkersinvolvedinStopagesas,AS,FederalExpendituresMillion,DefenseExpendituresBillion,DefenseasafractionofFederalE,DefenseGDPDefenseExpenditures,FederalGDPFederalExpenditures,Threeyearmovingaverageofpro,Fouryearlagofthethreeyear,Fiveyearlagofthethreeyear,FouryearMovingaverageofpric,changeinCPI,InventoryValuationAdjustment,ValueAddedforCorrespondingye,IVAValueAdded,YearswhenabsolutevalueofIVA,YearsofInflationsorDeflation,BI,Adjustedfouryearmovingaverag,HouseMedianMedianideologyHouse,HouseMeanmeanideologyHouse,IdeologyPresmedianideologyPresid,SenateMedianmedianideologySena,SenateMeanmeanideologySenate,BalanceofPayments,PagesofRegulations,YearsWithoutCFRRegulations,BS,BT,BU,BV,InterpolatedPagesofRegulations,CivilServants,PolicyUncertainty,NGDPNominal,BOPGDP,NeutralTechChangeBocola,NumberofDOJAntitrustCases,AntitrustCivilCases,NumberofPrivateAntitrustCase,RestraintofTradecases,NumberofMergersandAcquisitio,MiningManufacturingMergers,MiningManufacturingMergerValu,Sizeofpublicutilities,Minimumwages,MinimumwagecoveragefromBrow,ManufacturingAHE,MedianWage,MinWagebiteadjustedforcovera,CivServPop,mergers_GDP,nonDefenseGDP,privateRD_GDP,privateRD_growth,publicRD_GDP,publicRD_growth,patentappsGDP,patentgrantsGDP,copyrightsGDP,imputed_privateRDgrowth,imputed_publicRDgrowth,cumprod_privRDgrowth,cumprod_pubRDgrowth,regulationgrowth,imputed_regulations,cumprod_regulations
1977,.5662427836187358,.110394891422429,.2422264223219184,.2238223445413279,.6261257606490872,220289,108377,.4919764491191117,.499232252269745,69781,.3558259214945727,452702,2.055036792577024,1.885105529649308,25858,.1173821661544607,4.154496232387012,4.756723410773789,4.6,1.7,.1046653144016227,21.8,33.169,,6224.1,47.528,2.283024305889134,48,70,0,26.00250000756661,,21478,,82599.75,98984.16666666666,6966.916666666666,82599.75,15260.16666666667,9.375918212628324,7.05,1977,2.4,,409218,106.5,26.02524815623946,5.684851072915555,21.84359987189068,.0266666666666667,.035,.0296666666666667,9.799777737293464,6.5,-15.698,1232.5,-1.273671399594321,0,1,1977,8.025,-.196,-.1149025,-.504,-.2075,-.1006442,-10914,11.31296091001109,,,,,,70413,1884644,113.1523575,2081800,-.0052425785378038,,68,.005462637168426,,,2224,,,,2.301449,.83,5.549167,,.3213800496319664,8.555325050274867,.3573207371346861,16.158749,.0104717071764819,1.000902868592917,.0123585358824095,.9832454716994042,17.412477,11.21142,72.733727,,,1,1,1.069115241519554,,1
1978,.5683766826584735,.1486191789640148,.2057420728433586,.2422264223219184,.6288293411045561,222629,108648,.4880226744943381,.4949966750658791,70514,.3665716322166785,415700,1.867232031765853,1.916154437458933,29630,.1330913762358004,4.510854672228481,4.642547217609306,5.5,1.4,.1026370033406781,24.9,35.264,,6568.6,53.455,2.273133185915972,48,70,0,25.08836804872407,,21784,,86829.08333333333,102233.25,6187.083333333333,86829.08333333333,15814.16666666667,8.014149028954346,6.066666666666666,1978,1.9,,458746,115.1,25.09013702571793,5.528869247766355,22.03602651551542,.022,.0166666666666667,.035,7.691102794586823,7.7,-23.709,1406.9,-1.685194399033336,0,1,1978,8.1,-.196,-.1149025,-.504,-.2075,-.1006442,-12626,11.85549432146881,,,,,,77874,1929404,121.702275,2351600,-.005369110392924,,54,.0041104649392565,,,2106,,,,2.650268,.83,6.045,,.3450805245644468,8.666454055850766,.320616265262004,16.507156,.0105885354652152,1.011156565664447,.0121427963939445,.982543280974571,16.54051,10.735012,63.285934,,,1,1,1.047956800679619,,1
1979,.5800385052103122,.1676218217357029,.1788243626915225,.2057420728433586,.6420763280700633,225106,108209,.4807024246355051,.4907909699057041,52413,.3735221863964379,429004,1.905786607198386,1.928122732366025,20485,.0910015725924676,3.022902340406693,4.028383701237056,3.2,-.2,.1056702678514352,29.1,38.248,,6776.6,60.898,2.317892893845393,46,70,0,23.33783656064624,,20989,,89935.5,104960.5833333333,6135.333333333333,89935.5,16070.66666666667,7.669150689269398,5.85,1979,1.9,,504028,125.7,24.93909068543811,5.345296819186937,21.43340704201395,.0096666666666667,.0143333333333333,.0166666666666667,8.233608435260125,11.3,-40.138,1564.3,-2.56587611072045,0,1,1979,7.275,-.1725,-.0841991,-.504,-.18,-.069604,-1160,11.72505386181861,,,,,,79456,1970924,134.8887166666667,2627300,-.0004415179081186,,55,.0045745654162855,,,2128,,,,2.901027,.83,6.571667,,.3488668858177765,8.755537391273444,.3140217808340466,16.08811,.0110760095915959,1.046037917895462,.012102919346858,.9967159914575819,15.968037,7.7344098,63.306671,,,1,1,.9889974676623998,,1
1980,.5835636144614393,.2188568939697614,.1220302024135884,.1788243626915225,.6473974856068617,227726,112379,.4934833967135944,.4885462362406373,66170,.3853988009410336,464743,2.040799030413743,1.967213615488751,14614,.0641736121479322,2.162090188187952,3.462585858302535,-.3,0,.1111502761132652,34.2,42.173,,6759.2,69.837,2.444160571168586,46,70,0,22.19667353658346,,20095,,90531.58333333333,106974,7670.666666666666,90531.58333333333,16375.75,9.374306204795104,7.175,1980,1.5,,590941,143.2,24.23253759681593,5.450462451946865,22.49233052944086,.004,.0156666666666667,.0143333333333333,9.108677674033954,13.5,-42.133,1702.2,-2.475208553636471,0,1,1980,7.825,-.1725,-.0841991,-.504,-.18,-.069604,8511,12.37276600781158,,,,,,83630,2133893,119.8552583333333,2857300,.0029786861722605,,83,.004142502071251,,,1889,,,,3.101177,.83,7.150833,,.3400147321732503,9.370440792882675,.2794709433069003,17.041868,.0119693416862073,1.080654687703517,.0124722640254786,1.030516990821433,16.62608,9.7896204,68.757103,,,1,1,1.055241720304771,,1
1981,.5689181369774942,.2570864806397684,.0941938525088487,.1220302024135884,.6308662394045896,230008,113966,.4954871134917047,.4894239023337855,71064,.3926080991244572,471178,2.048528746826197,1.965586604051045,31306,.1361083092761991,4.517004054424517,3.553212813811911,2.5,1.5,.1121046102956378,39.7,46.003,,6930.7,79.938,2.492609915809167,46,69.125,1,20.94703269539372,,19123,,91292.16666666667,108675.9166666667,8276.333333333332,91292.16666666666,16179.25,9.924940365015075,7.616666666666667,1981,1.2,,678241,165.1,24.34237977356132,5.778182199979001,23.73712945787981,.0043333333333333,.0266666666666667,.0156666666666667,9.45851388289457,10.4,-24.626,1934.8,-1.272793053545586,0,1,1981,9.75,-.057,-.0329302,.6919999999999999,.072,.0304059,3377,12.60882739117261,,,,,,87388,1939189,124.392325,3207000,.0010530090427191,,95,.0037514248200038,,,2395,,,,3.351199,.83,7.868333,,.336797645453487,8.430963270842753,.3455639401503456,17.958948,.0123791705643904,1.034239884609143,.0125469285937013,1.005986448656808,16.443649,10.25351,67.984184,,,1,1,1.0190791115917,,1
1982,.5678243423669876,.2877361742309044,.0645246994147913,.0941938525088487,.6317380103051922,232218,117987,.5080872283802289,.4944400408052583,63276,.4052694230616617,468149,2.015989285929601,2.002775917591982,39025,.1680532947488997,5.734079755502659,3.859019084630456,-1.8,-.8,.1205905667855727,44.8,49.333,,6805.8,88.983,2.661134039117172,46,50,1,20.5386470175569,,18420,,89684.58333333333,110244.0833333333,10714.91666666667,89684.58333333333,15980.16666666667,12.69249145140529,9.708333333333334,1982,1.7147860784,,745743,187.2,25.10248168605002,5.837231057062676,23.25360149672591,.0023333333333333,.022,.0266666666666667,8.120178572322745,6.1,-7.505,2018.4,-.371829171621086,0,1,1982,10.725,-.057,-.0329302,.6919999999999999,.072,.0304059,-3315,12.91971553674807,,,,,,87929,1871761,153.395975,3343800,-.0009913870446797,,110,.0026448029621793,,,2346,,,,3.351259,.83,8.363333000000001,,.3127696798356579,8.060361384561059,.3447059860707044,17.41637,.0133979304982355,1.082296299945627,.0132134098929362,1.053119079642287,17.336243,9.2973642,68.786774,,,1,1,1.024656388411908,,1
1983,.5580803992682527,.2673058745199832,.0929528902699486,.0645246994147913,.6228134781808138,234333,112040,.4781230129772588,.4937951878906968,61982,.4111327491074326,488256,2.083598980937384,2.047229011026731,41179,.1757285572241212,5.785436306672099,4.549652576196808,4.6,4.1,.1246547597127601,49.6,51.758,,7117.7,98.44499999999999,2.708998348926802,46,50,1,19.6226178257884,20.1,17717,,90288.66666666667,111515.4166666667,10693.75,90288.66666666666,16008.91666666667,12.58480585123598,9.6,1983,2.3369781568,,808364,202.3,25.02585468922416,6.050002990609486,24.1750104671332,.016,.0096666666666667,.022,5.739386117644651,3.2,-7.445,2172.4,-.3427085251334929,0,0,1983,10.325,-.161,-.0630979,.6919999999999999,.072,.0299208,-35053,12.34345364373323,,,,,,87857,1871126,135.817175,3634000,-.0096458447991194,,102,.0014049482276578,,,2533,,,,3.351331,.83,8.691667000000001,,.2978347492226912,7.984901827740864,.3558733860657235,18.125008,.0136488717666483,1.018729852975863,.0134411117226197,1.017232631964687,15.74104,8.7081499,68.597443,,,1,1,.9553967042559293,,1
1984,.5524140652787207,.2908822159416102,.076361978863461,.0929528902699486,.6165694569949889,236394,120276,.5087946394578543,.4976229985767617,72650,.4200138217000691,502628,2.126229938154099,2.06858673796182,45475,.1923695186849074,5.957839849072424,5.498589991417925,7.2,2.2,.1241271666803582,56.9,53.838,,7632.8,111.445,2.760179314444224,46,50,1,18.3409416039157,18.8,17340,,94542.58333333333,113531.8333333333,8529.083333333332,94542.58333333333,16157.33333333333,9.8132068742018,7.508333333333333,1984,1.7147860784,,851805,217.7,25.55749261861576,5.990643918547056,23.43987341772152,.0183333333333333,.004,.0096666666666667,3.718897459462051,4.3,-3.979,2434.6,-.1634354719461103,0,0,1984,8.300000000000001,-.161,-.0630979,.6919999999999999,.072,.0299208,-90111,12.09045173461901,,,,,,92284,1912319,139.805475,4037600,-.0223179611650485,,110,.0018341892883346,,,2543,,,,3.351377,.83,9.050833000000001,,.2842175788573955,8.089541189708706,.3331673828739126,17.44923,.0140925302159699,1.032505137194245,.0135092629284724,1.005070354838132,15.757782,9.5181322,65.851067,,,1,1,.9795031507050974,,1
1985,.5559694481352864,.2878999388868271,.0757861698148527,.076361978863461,.6211894052973513,238506,126788,.5315924966248229,.5066493443600413,77245,.4390858657381543,540081,2.264433599154738,2.122562951043955,63122,.264655815786605,7.938775766875024,6.354032919530551,4.2,1.8,.1280898012532195,63,54.92,,7951.1,125.071,2.882484443420143,46,50,1,17.42667113259007,18,16996,,97528.66666666667,115467.4166666667,8313.416666666666,97528.66666666666,16531.75,9.308460013958818,7.191666666666666,1985,1.5592380588,,946344,234.1,24.73730482784273,5.797998811174955,23.43828016643551,.027,.0043333333333333,.004,1.937938182953181,3.6,.021,2601.3,.0008072886633606,0,0,1985,6,-.123,-.0428292,.6919999999999999,.068,.0255446,-114312,11.30246129466363,,,,,,89867,1961125,159.1370504939168,4339000,-.026345240838903,,54,.0013834563771051,,,2807,,,,3.351389,.83,9.398334,,.2713425863902827,8.222539474897905,.3530329136848989,17.640282,.0145194745333026,1.030295788675968,.0143053699008988,1.058930452138035,15.94597,9.7150078,67.925316,,,1,1,.9348253930248859,,1
1986,.5686330403073255,.2572516603575741,.0929802960098953,.0757861698148527,.6367398211778615,240683,132665,.5512022037285558,.5174280881971229,76862,.4540351426855695,561208,2.331730949007616,2.20149836681346,48971,.2034668007295904,5.95290771175727,6.408739908594204,3.5,3,.1341904973028892,66.5,55.71,,8226.4,132.007,2.882500655079046,46,50,1,17.06073016909972,17.5,16975,,99497.5,117845.5833333333,8245,99497.5,16837.25,9.069883202565308,7,1986,1.870334098,,990382,249,25.14181396673203,5.738649458400554,22.82512099562111,.0233333333333333,.0023333333333333,.0043333333333333,1.494553130167003,1.9,7.061,2706.6,.2608808098721643,0,0,1986,4.300000000000001,-.123,-.0428292,.6919999999999999,.068,.0255446,-142674,11.31819507925703,,,,,,93108,1974440,172.7524228338013,4579600,-.0311542492794131,,53,.0007293591364388,,,3794,,,,3.35138,.83,9.594167000000001,,.260493558687137,8.203487574942974,.4611980939414568,17.086472,.0145209188575421,1.000099474966275,.0143040876932483,.9999103687874283,16.126738,9.3433332,68.220367,,,1,1,1.00139206710673,,1
1987,.5695463517143773,.2480183739385857,.1018107277305735,.0929802960098953,.6382258454523472,242843,139455,.5742599127831562,.5414623131485973,89385,.4665470047116895,582239,2.397594330493364,2.279997204202454,47522,.1956902196069065,5.583597697097873,6.358280256200648,3.5,.6,.1380358561608346,69.2,56.877,,8511,140.164,2.886884165430878,40,38.5,1,16.56279353307115,17,16913,,102114.4166666667,119852.8333333333,7413.5,102114.4166666667,17156,8.025707669087739,6.175,1987,1.4036900392,,1004017,261.6,26.05533571642711,5.712289282906804,21.92368329111713,.018,.016,.0023333333333333,2.051470132779987,3.7,-16.239,2894.9,-.5609520190680162,0,0,1987,3.25,-.134,-.0476327,.6919999999999999,-.123,-.0174752,-154094,11.20726119139936,,,,,,95385,2029689,154.5663698756307,4855200,-.0317379304663042,,92,.0017624250969334,,,4081,,,,3.351332,.83,9.77,,.2495143852337416,8.35802967349275,.4794971213723417,16.211393,.0142527599275004,.9815329227666298,.0146160817268084,1.021811529700514,16.385265,10.502291,68.410172,,,1,1,.9901986238016898,,1
1988,.5728580867668077,.2415594074443818,.1053890231004195,.1018107277305735,.6371881364562118,245061,151491,.6181766988627322,.5688078279998168,84272,.4715690008092541,565801,2.308816988423291,2.325643966769752,46704,.1905811206189479,5.267467433598376,6.185687152332136,4.2,1.6,.1450165478615071,76.40000000000001,59.574,,8866.5,149.047,2.846363914139485,34,28,1,16.13470578187179,16.8,17002,,105375.3333333333,121670.6666666667,6696.583333333333,105375.3333333333,17539.41666666666,7.08389530937332,5.491666666666667,1988,1.4036900392,,1064416,276.6,25.98608063012957,5.696984676223432,21.92321634536168,.0173333333333333,.0183333333333333,.016,2.589428972420032,4.1,-22.174,3142.4,-.7056390020366599,0,0,1988,3.375,-.134,-.0476327,.6919999999999999,-.123,-.0174752,-115723,11.18908250155078,,,,,,99208,2065711,142.7683593674113,5236400,-.0220997250019097,,85,.0012406248237749,,,5047,,,,3.374726,.83,10.05083,,.2391186934701416,8.42937472710876,.569221225962894,16.226233,.0145901764571079,1.023673767840324,.0138734626842869,.9491916468173979,17.085772,9.5045395,63.813343,,,1,1,.9983779542978319,,1
1989,.5790915569792074,.2260807348497569,.1142554190144092,.1053890231004195,.638343373493976,247387,165748,.6699947854980254,.6034084002181174,102533,.4676762933395946,619543,2.504347439436995,2.385622426840317,51802,.2093966134032912,5.635491345829571,5.609866047070772,3.7,.9,.1498192771084337,84.09999999999999,61.379,,9192.1,157.187,2.786213131026659,34,28,1,15.69689687033863,16.4,16960,,108046.8333333333,123850.6666666667,6523.666666666666,108046.8333333333,17926.83333333333,6.750226778095477,5.258333333333333,1989,2.1814301372,,1143743,286.1,25.01436074362859,5.46367733557406,21.84216255442671,.0103333333333333,.027,.0183333333333333,3.001959830300343,4.8,-16.348,3320,-.4924096385542169,0,0,1989,3.325,-.134,-.0490135,.5570000000000001,-.154,-.0156373,-92350,11.17818561590931,,,,,,102751,2091182,135.1058831456909,5641600,-.0163694696539989,,86,.0006527344132462,,,6919,,,,3.374675,.83,10.35083,,.2317622292942955,8.453079587852232,.7527115675416933,16.378485,.0149071185479297,1.021722978591347,.0129550127623369,.9337980760210485,18.03157,11.154469,67.399506,,,1,1,.9990261144611315,,1
1990,.5856469807613465,.2265920048138706,.1057039638637953,.1142554190144092,.6446021170430619,250181,176264,.7045459087620562,.6417443264764925,99077,.4669780258745581,643602,2.572545477074598,2.445826058857062,56515,.2258964509694981,6.034381506593347,5.630234495779792,1.9,1.7,.1562689279224712,91.5,62.803,,9365.5,166.449,2.791316597071993,34,28,1,15.31625846033987,16,16776,,109530.6666666667,125856.6666666667,7061,109530.6666666667,18414.08333333333,7.192069472749635,5.616666666666667,1990,1.4036900392,,1252993,297.7,23.7591111841806,5.276871809415768,22.20988726602382,.014,.0233333333333333,.027,3.3273196620908,5.4,-12.892,3467.1,-.3718381356176632,0,0,1990,3.625,-.134,-.0490135,.5570000000000001,-.154,-.0156373,-74895,11.3104479205595,,,,,,105928,2455512,157.3994921290487,5963100,-.0125597424158575,,80,.0014948481127543,,,6934,,,,3.689466,.83,10.77167,,.2414058784309266,9.814941982005028,.7403769152741445,16.933016,.0153443678623535,1.029331578266984,.0125687981083665,.9701880143959963,18.820564,10.578934,68.72052,,,1,1,1.011832180033041,,1
1991,.5843699680230428,.2259548699057666,.1030501339370471,.1057039638637953,.6408395228449246,253530,177830,.7014160059953457,.6735333497795398,106696,.4598573750622457,663684,2.617773044610106,2.500870737386248,43152,.1702047095018341,4.612523248605084,5.387465883656595,-.1,1.6,.1650067521944632,101,64.651,,9355.4,175.047,2.842548838115652,34,31,1,15.31943540398494,16,16612,,108437.4166666667,126352.4166666667,8639.833333333332,108437.4166666667,18546.41666666666,8.768659556653164,6.85,1991,1.4036900392,,1324226,312.7,23.61379402005398,5.24391675470812,22.20700642283375,.014,.018,.0233333333333333,2.784330190647704,4.2,4.927,3554.4,.1386169255007877,0,0,1991,4.5,-.149,-.060678,.5570000000000001,-.19,-.0323725,7886,11.52981165957629,,,,,,107866,2118355,154.1272219264119,6158100,.0012805897923061,,92,.0018171323513693,,,6715,,,,4.166518,.83,11.13,,.2617091750118246,8.355441170670138,.7177672787908588,16.963089,.0164011626962862,1.068871839062559,.0120243256848703,.9566806293806491,19.008274,11.40475,70.941277,,,1,1,1.019394787948056,,1
1992,.5879656583182095,.2149576013986848,.1099819488669802,.1030501339370471,.6468638926748443,256922,186507,.7259284919158344,.7004712980428154,107394,.4537997271894912,606253,2.359677256132211,2.513585804313478,62067,.2415791563198169,6.408636124275935,5.672758056325985,3.5,4.5,.1678024532991261,105.4,66.21899999999999,,9684.9,178.653,2.739950615769213,34,31,1,15.09061677312219,15.7,16418,,108796.0833333333,128099.0833333333,9611.166666666666,108796.0833333333,18785.16666666666,9.647626655736468,7.491666666666667,1992,1.2481420196,,1381529,309.3,22.38823795953614,5.022653091050811,22.43433851350254,.026,.0173333333333333,.018,2.10121937267243,3,-2.821,3741.9,-.0753895080039552,0,0,1992,4.625,-.149,-.060678,.5570000000000001,-.19,-.0323725,-45573,11.52908135344712,,,,,,111658,2123333,152.165401323995,6520300,-.0069894023281137,,82,.0012390422203637,,,6898,,,,4.262995,.83,11.4025,,.2544033519305887,8.264504402114261,.7122427696723767,17.411686,.016164900388019,.985594782964946,.0112346057696732,.9343231432768966,19.257504,11.088808,62.597755,,,1,1,.9999366593184059,,1
1993,.5844831176950125,.2000283565831607,.1277463926539147,.1099819488669802,.642038639205778,260282,188739,.7251327406428413,.7142557868290194,109746,.4435538413731333,604894,2.323994744162101,2.468497630494754,74349,.2856478742287212,7.47113500477315,6.131668971061879,2.8,.1,.1703289691958247,106.3,67.04000000000001,,9951.5,179.124,2.611670020120724,35,39.6,0,14.98785341163639,15.7,16627,,110936.5,129185.3333333333,8926.666666666666,110936.5,18993,8.849659876309644,6.908333333333333,1993,1.2481420196,,1409386,302.4,21.45615182781722,4.637823413033142,21.61535512169685,.0206666666666667,.0103333333333333,.0173333333333333,1.877990611935965,3,-4.021,3918.3,-.1026210346323661,0,0,1993,4.350000000000001,-.1635,-.046862,-.438,-.1435,-.0167157,-79369,11.47163744159172,,,,,,114160,2081900,146.1773769302775,6858600,-.0115721867436503,,87,.0009043862734261,,,8038,,,,4.263209,.83,11.69417,,.2486235860419552,7.998632252710522,.8077174295332362,16.977531,.0154987898404922,.958792783652386,.010617910360715,.945107516756585,18.965885,11.028087,60.784203,,,1,1,.9950174771003568,,1
1994,.5624777729979292,.206940872958882,.141233703546681,.1277463926539147,.629305839312016,263455,206090,.782258829781177,.7336840170837996,113587,.4345722609693652,530332,2.01298893549183,2.328608495099062,59797,.2269723482188609,5.776148525945675,6.067110725899961,4,.7,.1701905259656958,109.2,68.47199999999999,,10352.4,182.848,2.509166758151279,35,39.6,0,14.64121462285628,15.5,16748,,114389.4166666667,131046.6666666667,7975.5,114389.4166666667,19274.25,7.736393853953802,6.1,1994,1.4036900392,,1461752,296.3,20.27019631237036,4.320123640393083,21.31268772052605,.0176666666666667,.014,.0103333333333333,1.881018531160517,2.6,-12.436,4209.4,-.2954340286026513,0,0,1994,3.9,-.1635,-.046862,-.438,-.1435,-.0167157,-115599,11.27265175225069,,,,,,116699,2009091,128.7129108353068,7287200,-.0158632945438577,,73,.0020285151269271,,,9434,,,,4.292364,.83,12.03167,,.2444929628031278,7.62593611812264,.9112862717823886,16.992563,.0149851794928093,.9668612612359543,.0101064880887035,.951833999851446,19.907461,10.972045,51.227928,,,1,1,.9826541162624625,,1
1995,.55547289902207,.1944499284004678,.1640575901569319,.141233703546681,.6232172396834623,266588,228238,.8561450627935241,.7723662812833442,113834,.4345302066632605,609195,2.285155370834396,2.245454076655135,65662,.2463051600222065,6.176871772198339,6.458197856798275,2.7,1.1,.172374480261099,121.2,72.002,,10630.3,196.674,2.57436810345956,35,39.6,0,13.93323657474601,14.9,16360,,117417.0833333333,132315.1666666667,7406.916666666666,117417.0833333333,19434.75,7.028151985773374,5.591666666666667,1995,1.4036900392,,1515742,292.2,19.27768709978347,4.009770556592382,20.80006037984412,.0063333333333333,.014,.014,2.351871475736095,2.8,-18.284,4473.4,-.4087271426655341,0,0,1995,3.2,.176,.0404562,-.438,.084,.0467282,-105862,10.95698145866062,,,,,,116476,1910091,119.8334832433472,7639700,-.0138568268387502,,73,.0022576973368578,,,11204,,,,4.292364,.83,12.34083,,.237945516154513,7.164954911698951,1.05396837342314,16.790289,.0158644972970143,1.058679163945077,.0098791837375813,.97750906653952,21.470514,10.708447,57.307415,,,1,1,.9719968024802116,,1
1996,.552617577594384,.1897767265067571,.1740679214760118,.1640575901569319,.6193411754838438,269714,211013,.7823583499558792,.7864737457933554,121696,.4304751393956365,550422,2.040761695722135,2.165725186552616,78674,.2916941649302595,7.131823703247095,6.638994751541064,3.8,2.1,.1736386320270072,134.5,72.998,,11031.4,210.784,2.610942512789387,35,39.6,0,13.57682812337007,14.5,16269,,119829.1666666667,133951.25,7231.083333333333,119829.1666666667,19528.91666666666,6.724629100355246,5.408333333333333,1996,1.4036900392,,1560484,292.3,18.73136796019697,3.82606646857861,20.42598531355944,.013,.026,.014,2.315285994907179,2.9,3.071,4769.1,.0643937011176113,0,0,1996,2.85,.176,.0404562,-.438,.084,.0467282,-115024,10.29715176677484,,,,,,113592,1821833,113.9415180130412,8073100,-.014247810630365,,66,.002447558786736,,,12620,,,,4.430929,.83,12.74583,,.2366744786856842,6.754684591826898,1.144007106985514,16.599918,.0166602668120053,1.050160399040239,.0094491583158886,.9564715635304062,19.128397,11.031782,49.895935,,,1,1,.9397799755000739,,1
1997,.552743498369662,.1849112808952275,.1812646652876019,.1740679214760118,.6177992142829359,272958,232424,.8515009635181969,.8180658015121942,124069,.437079940545431,569226,2.085397753500538,2.106075938887225,97294,.3564431157907078,8.444267004573899,6.882277751491253,4.4,1.9,.1757555719786845,148.1,75.20099999999999,,11521.9,225.774,2.632134862898713,35,39.6,0,13.10388208946321,14.1,16110,,122940.6666666667,136301,6728.666666666666,122940.6666666667,19659.16666666666,6.11640439292732,4.941666666666666,1997,1.2481420196,,1601116,293,18.29973593418591,3.629336933767698,19.83272844384437,.017,.0206666666666667,.026,2.152689826351079,2.3,14.09,5141.8,.2740285503131199,0,0,1997,2.825,.158,.0285766,-.438,.147,.06529,-130095,9.839175830375199,,,,,,113366,1752525,114.9545398000488,8577600,-.0151668298824846,,53,.0018226160615871,,,13876,,,,4.909594,.83,13.13583,,.2508263222537879,6.420493262699756,1.20431526050391,16.203392,.0172659018839769,1.036352063193559,.0090554467450103,.9583336888094797,20.172367,10.768103,49.403831,,,1,1,.9555240180224045,,1
1998,.5646307183103739,.1781644248181845,.1784969239595404,.1812646652876019,.6298644352687544,276154,260889,.9447228720206841,.8586818120720712,163142,.4445850015966201,558645,2.022947340976412,2.108565540258371,89634,.3245797634653128,7.445735693577998,7.299674543399332,4.5,3.1,.1797968356049257,160.6,76.361,,12038.3,239.604,2.643818687381384,35,39.6,0,12.85089730089671,13.9,16211,,126146.8333333333,137679.8333333333,6203.833333333333,126146.8333333333,19909.66666666666,5.517412094639262,4.5,1998,1.4036900392,,1652458,289.5,17.51935601388961,3.375069949636262,19.2648060063421,.0236666666666667,.0176666666666667,.0206666666666667,1.739441479810699,1.6,15.743,5473.4,.2876274345014068,0,0,1998,2.65,.158,.0285766,-.438,.147,.06529,-205336,9.516376897070185,,,,,,114561,1703325,129.6747269872436,9062800,-.022657015491901,,80,.0019105687680154,,,15453,,,,5.165457,.83,13.44917,,.251137597927286,6.168025811684784,1.283653007484446,15.889736,.0177207926910006,1.026346194370874,.0087173941828133,.9626685936413603,21.671581,13.551913,46.40564,,,1,1,.9671924824934545,,1
1999,.5705706057702251,.189860727094441,.1613224846528272,.1784969239595404,.6349832822033022,279328,288811,1.033949335548173,.9031328802607332,169085,.4440128797357638,594501,2.128325839156834,2.06935815733898,87774,.3142327299805247,6.960390151064589,7.495554138115894,4.8,3.8,.1889628072110579,177.5,78.19199999999999,,12610.5,258.965,2.688953035604888,35,39.6,0,12.74942837651192,13.9,16477,,129237.1666666667,139379.9166666667,5878.833333333333,129237.1666666667,20312.08333333333,5.120760252807867,4.216666666666667,1999,1.2481420196,,1701842,301.8,17.73372616259324,3.330096658869224,18.77832457960012,.0293333333333333,.0063333333333333,.0176666666666667,1.49679685053471,2.2,-3.954,5802.2,-.0681465650959981,0,0,1999,2.4,.135,.0264,-.438,.129,.0663726,-278381,9.226993378533761,,,,,,116357,1691766,113.9296225154012,9630700,-.0289055831870996,,82,.002299670909163,,,13818,,,,5.165383,.83,13.84917,,.2406887236491228,6.056557165769274,1.095753538717735,15.448228,.0184306436707612,1.04005751842699,.0084588866852877,.9703457831429432,22.902422,13.408271,47.143333,,,1,1,.9695909985841864,,1
